AP_START,ssid=CSI_CAPSTONE_AP,ok=true,ip=192.168.4.1
CSI_READY
CSI_DATA,1466,2A:CD:C4:5E:62:4F,-71,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,2,0,1,0,1,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,-1,0,0,1,0,0,-1,1,-1,3,-2,3,-2,2,-2,1,-2,2,-1,2,-1,1,0,1,-1,2,-2,1,0,0,0,0,0,1,2,0,2,1,1,0,1,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,1637,E6:9B:35:E4:68:5D,-70,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,1,8,2,10,4,10,4,10,6,11,6,9,-1,9,-2,9,-5,12,-8,12,-11,11,-8,12,-7,10,-8,6,-5,2,-5,0,-4,-5,-2,-8,0,-13,-2,-18,0,-18,-1,-19,-3,-15,-6,-13,-5,0,0,-1,-2,3,1,10,4,10,10,13,12,13,13,12,15,11,11,6,8,9,5,8,2,9,-1,6,1,6,-3,4,0,1,-2,-2,-2,-7,-3,-8,-4,-10,-5,-10,-8,-9,-9,-7,-9,-4,-8,-2,-5,1,-3,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,1671,2A:CD:C4:5E:62:4F,-72,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-11,1,-12,-2,-11,-4,-10,-6,-7,-5,-4,-7,-4,-4,-3,-3,-1,1,-2,2,-2,1,-6,3,-2,7,-2,5,-1,8,0,9,-1,12,1,11,-1,12,-1,10,0,8,-2,7,0,5,4,2,7,0,0,0,13,-1,16,0,17,0,20,-2,17,-2,17,1,17,-1,14,1,15,-3,11,-3,10,-4,7,-6,6,-9,5,-11,4,-14,5,-15,6,-16,6,-16,7,-16,8,-15,9,-12,8,-10,7,-7,6,-4,2,-2,0,-2,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,1716,06:FB:7C:1A:8F:53,-66,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,5,-2,5,-1,2,0,2,0,2,0,1,0,-1,0,-2,0,-4,-2,-6,-2,-8,-4,-9,-6,-9,-4,-13,-4,-11,-8,-13,-9,-13,-11,-12,-10,-17,-9,-9,-9,-5,-6,-13,-10,-9,-7,-10,-3,-5,-7,0,0,0,0,2,-1,3,5,7,6,10,2,7,4,9,9,8,8,10,4,11,10,8,5,8,3,5,4,6,3,3,0,1,-3,0,-2,-1,-4,-2,-5,-3,-5,-4,-5,-5,-4,-5,-4,-6,-3,-7,-3,-8,-3,-9,-4,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,1929,B2:52:16:13:82:DC,-75,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-4,-2,-3,-2,-4,-2,-5,-1,-4,0,-5,1,-4,0,-3,1,-3,2,-1,1,-2,1,-1,1,0,0,0,0,0,0,1,-2,0,1,0,-1,-1,0,-2,0,-1,2,-1,1,-2,-3,-1,0,0,-2,-5,-1,-6,-2,-5,-4,-7,0,-8,-2,-8,-1,-8,-1,-9,-2,-8,-1,-7,0,-9,-1,-7,-2,-7,-2,-8,-4,-8,-4,-7,-5,-8,-4,-7,-5,-7,-5,-6,-5,-6,-6,-7,-6,-7,-6,-6,-6,-7,-6,-8,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,1951,B2:52:16:13:80:08,-69,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,2,7,3,8,3,7,3,8,4,8,5,8,4,8,5,8,5,8,5,7,4,8,4,7,2,6,4,6,1,8,-3,10,-1,10,-5,13,-7,9,-3,13,-1,11,-7,16,-9,19,-5,17,-8,0,0,17,-5,15,-3,17,-5,14,-2,19,-1,20,-2,14,-6,19,-6,15,-4,14,-2,15,-1,14,-5,13,-8,12,-6,13,-5,11,-7,13,-6,13,-4,13,-4,11,-3,11,0,8,1,7,1,5,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0]
CSI_STATUS,count=6,stations=0,ssid=CSI_CAPSTONE_AP
CSI_DATA,2029,E6:9B:35:E4:68:5D,-70,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,3,0,-2,0,-2,1,-3,1,-4,1,-2,0,-3,0,-3,-1,-3,-3,-2,-4,-2,-4,-2,-4,-2,-4,-1,-5,-1,-4,-1,-3,-2,-4,1,-3,0,-1,0,-1,-1,2,1,2,0,4,1,3,2,0,0,1,1,1,0,-1,-1,-3,-2,-4,-2,-4,-3,-5,-4,-5,-4,-4,-3,-4,-3,-3,-1,-3,-1,-3,-1,-3,-1,-2,0,-1,0,-1,-1,0,-1,1,-1,2,-2,3,-2,4,-2,4,-2,4,-2,4,-1,3,-1,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2053,B2:52:16:13:80:08,-68,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-2,7,-3,7,-3,7,-3,6,-4,7,-3,7,-3,7,-5,6,-5,7,-6,6,-7,5,-5,4,-3,4,-2,4,1,5,0,4,-2,4,0,12,4,5,4,11,5,8,5,13,-1,14,2,11,5,17,7,14,0,0,2,18,0,13,5,16,0,13,0,14,1,11,-1,14,1,12,3,10,1,11,4,12,3,9,2,10,4,10,4,10,3,10,2,11,2,12,1,10,-2,10,-2,9,-3,6,-3,6,-3,4,-3,3,-2,2,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2074,A2:2C:62:7B:1B:21,-70,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,3,-4,4,-3,5,-2,6,0,7,2,5,4,6,5,5,8,6,7,6,9,4,10,6,10,5,9,6,8,3,5,7,7,5,3,6,-2,2,2,1,4,-3,-1,-9,5,-14,0,-16,4,-19,9,-23,11,0,0,-22,17,-22,21,-19,22,-14,22,-13,19,-7,19,-3,14,-2,15,0,13,3,11,4,9,-1,6,-1,6,-4,3,-8,0,-13,-1,-16,-1,-19,-9,-20,-7,-19,-12,-16,-11,-18,-16,-16,-17,-11,-16,-7,-14,-4,-12,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2079,72:6A:C7:54:E5:0A,-75,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,3,-1,4,-2,2,-1,1,0,0,0,-2,0,-2,-3,-3,-3,-6,-2,-5,-1,-6,-1,-10,-1,-10,1,-12,2,-11,4,-13,6,-14,6,-12,5,-13,7,-12,2,-7,3,-10,1,-9,3,-7,-3,-9,-5,-8,-8,0,0,-6,-11,-5,-12,-5,-10,-4,-12,-2,-9,-1,-9,1,-5,2,-4,5,-3,5,-3,7,-3,9,-1,13,-5,13,-6,13,-6,16,-8,14,-9,13,-8,12,-9,11,-9,8,-9,7,-8,5,-6,2,-4,1,-1,-1,2,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2083,2A:CD:C4:5E:62:4F,-71,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-3,-7,-1,-8,1,-8,2,-8,3,-8,3,-5,2,-4,1,-3,0,-2,-2,-2,-2,-1,-4,-1,-4,-1,-4,-1,-5,1,-7,2,-8,1,-10,2,-8,1,-7,2,-8,1,-7,1,-5,1,-2,2,-1,3,2,4,0,0,5,7,5,8,5,10,6,10,6,10,5,10,5,9,5,8,5,7,5,5,5,3,6,1,5,0,6,-3,6,-3,7,-5,7,-6,9,-6,9,-5,10,-5,9,-4,9,-2,7,-1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2285,06:FB:7C:1A:8F:53,-66,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-2,-1,-4,1,-7,2,-9,2,-9,-4,-11,-5,-12,-5,-12,-9,-11,-9,-12,-13,-13,-8,-9,-12,-8,-9,-10,-19,-3,-10,0,-5,-6,2,-2,-1,-5,0,-7,11,2,4,-4,4,-6,17,-2,13,0,0,1,18,-4,20,2,17,-1,19,-4,21,-1,14,0,12,-1,12,2,7,3,3,1,2,3,0,3,-4,4,-4,2,-9,5,-10,4,-12,3,-13,3,-13,2,-14,3,-14,1,-13,2,-14,2,-14,2,-12,3,-10,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2562,B2:52:16:13:80:08,-71,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-13,-2,-13,-5,-13,-6,-14,-6,-15,-8,-15,-9,-14,-11,-15,-12,-13,-13,-12,-13,-13,-13,-12,-12,-12,-11,-15,-13,-13,-10,-11,-9,-12,-6,-14,-8,-13,-11,-18,-9,-15,-11,-15,-7,-18,-7,-20,-4,-17,-9,-15,-7,0,0,-15,-5,-15,-1,-17,-12,-10,3,-14,2,-16,9,-15,2,-13,0,-9,6,-10,5,-9,4,-8,5,-7,8,-9,8,-7,7,-9,8,-10,7,-10,6,-9,5,-9,4,-9,2,-7,1,-6,1,-4,1,-2,1,-1,2,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2592,2A:CD:C4:5E:62:4F,-71,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-8,-7,-7,-7,-5,-8,-4,-10,-3,-8,-1,-7,-2,-7,0,-5,-1,-2,-1,-2,-2,0,-2,2,-3,4,-2,5,-3,5,-6,8,-3,8,-4,10,-7,9,-5,9,-4,8,-4,6,-4,3,0,3,2,0,4,-2,0,0,9,-2,13,-3,13,-3,14,-3,14,-2,14,-2,13,-3,11,-2,10,-3,7,-4,4,-6,2,-6,0,-6,-2,-7,-3,-9,-4,-10,-6,-11,-5,-11,-6,-13,-4,-13,-3,-12,-1,-11,0,-10,1,-6,1,-5,1,-3,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,2618,06:FB:7C:1A:8F:53,-66,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,2,7,4,7,4,6,3,5,3,3,4,2,3,2,2,1,0,0,-1,1,-2,0,-5,0,-6,0,-9,0,-12,0,-13,1,-16,1,-17,2,-17,2,-17,4,-18,4,-17,3,-18,4,-16,2,-12,0,0,0,-7,-2,-4,-3,1,1,3,-1,8,1,11,1,12,0,17,-4,13,-1,15,-2,14,-3,17,-3,14,-2,14,0,13,1,10,0,7,1,5,2,2,2,1,2,-1,2,-2,1,-4,1,-4,-2,-5,0,-7,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,3104,2A:CD:C4:5E:62:4F,-71,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-3,3,-4,2,-4,2,-4,0,-2,1,-3,-1,-3,0,-1,0,-1,0,0,0,0,0,-1,-1,1,-2,2,-3,3,-1,4,-3,3,0,3,-1,5,0,4,-2,3,-1,1,-1,0,-1,-1,-2,-2,-1,0,0,-5,0,-5,-2,-6,-1,-6,-3,-5,-2,-9,-1,-6,0,-6,-1,-5,1,-4,0,-3,0,-2,0,0,1,0,1,2,3,3,3,2,4,3,4,4,3,3,4,2,3,3,2,1,3,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,3279,B2:52:16:13:80:08,-68,6,128,[0,0,0,0,0,0,0,0,0,0,0,0,-8,-4,-8,-5,-7,-6,-8,-7,-8,-6,-8,-8,-10,-9,-8,-10,-7,-9,-8,-10,-7,-8,-4,-9,-8,-8,-9,-6,-4,-9,-6,-3,-8,2,-5,-3,-11,0,-18,-4,-17,1,-18,5,-20,-3,-19,3,-21,3,-21,-1,0,0,-23,-1,-22,2,-25,-1,-25,0,-21,-1,-17,0,-15,-2,-19,-2,-15,2,-13,-2,-14,1,-14,0,-13,3,-13,4,-14,4,-14,4,-14,4,-14,3,-14,2,-13,0,-12,-1,-11,-2,-9,-2,-7,-2,-6,-2,-5,0,0,0,0,0,0,0,0,0,0,0]
