mean_abs,variance,energy,diff_energy,range,pca1_std,label,aiLabel
0.698233170223049,0.900872938043083,0.93089607013156,0.225307439204913,7.61291078934727,9.62744429863811,static_person,normal
0.691972239814461,0.888494028708964,0.909503382185589,0.208364296909454,7.55400693253676,10.0290296723775,static_person,normal
0.67761902132663,0.833573022203276,0.868888537097111,0.17610896524689,6.45559057858023,9.41936719392439,static_person,normal
0.669662172204391,0.858651342260318,0.88109629859164,0.171698421307679,7.37312325531199,10.4238603646335,static_person,normal
0.623584574967298,0.768943280172742,0.769720926019447,0.160669351347773,7.37312325531199,10.0631233972726,static_person,normal
0.820910942300059,2.85451213272634,2.9861376181596,0.292800521858312,13.7831370976867,21.85824142217,moving_person,normal
0.331911816852811,0.213046712607037,0.234706338466906,0.0711973906108265,6.62266555510683,3.55477299720113,moving_person,normal
0.327580830484632,0.203474423939236,0.231348570130397,0.0772260845515556,6.62266555510683,3.79739110208042,moving_person,normal
0.336154185542423,0.227925000980303,0.245724263907309,0.0819993602112945,6.21704643998878,3.8296993481096,moving_person,normal
0.339698496162787,0.227892538851733,0.249533342320108,0.0823809717019165,6.21704643998878,3.62726984500359,moving_person,normal
0.33085401560583,0.192838054412736,0.227803130687914,0.0854376755503529,5.69853530627893,3.60860048285133,moving_person,normal
0.344495570416985,0.235283906653675,0.258107183405712,0.0805673035320918,5.70920329317532,4.22847401806133,moving_person,normal
0.362514612584294,0.27129594387367,0.302146196216345,0.0789673261249004,6.44929222184167,4.08229064103369,moving_person,normal
0.368418863437901,0.300009418638564,0.319385466775353,0.0805997882626383,6.44929222184167,4.51510830937591,moving_person,normal
0.367387757818558,0.303160496440949,0.316534812090214,0.0731207557542871,6.44929222184167,4.63691371042276,moving_person,normal
0.353954301683988,0.272332687565199,0.288219975359879,0.0784141018254519,6.44929222184167,4.51434861572766,moving_person,normal
0.33802895280255,0.239081152907628,0.248772304320672,0.0819482669553235,5.40932961268807,3.74750241080912,moving_person,normal
0.33642333396736,0.22009576459077,0.239537063891245,0.0768417698200836,5.42128655288249,3.93533719892608,moving_person,normal
0.345945389568797,0.247428479134029,0.258986421616005,0.0740229990909891,5.64728502385877,3.84712818827704,moving_person,normal
0.357904527262969,0.267022288039172,0.281873002666595,0.077320407913054,5.94882460576225,3.7602413166993,moving_person,normal
0.36725796276307,0.307230066280538,0.320791757085817,0.0834639162206863,8.56616014150012,4.22012595609839,moving_person,normal
0.374981451161143,0.319750365834243,0.336151184143821,0.0819116496089441,8.56616014150012,4.23623032531325,moving_person,normal
0.37983158555152,0.31954088246355,0.346321218117197,0.0887583070468233,8.56616014150012,4.53259870363357,moving_person,normal
0.374240842081186,0.303152229581166,0.33033781227583,0.0810432089582071,8.50762395572075,4.19896337477637,moving_person,normal
0.645735195452692,1.45083649964957,1.46024379283025,0.200207069255343,12.4316164213172,14.6422939246723,moving_person,normal
0.216755784495272,0.0319664398422348,0.0685673144797585,0.0125718357145561,1.37796022462879,0.487493862846971,fall_candidate,fall_candidate
0.213046047767044,0.0307781364289799,0.066177538296274,0.0124627412000609,1.18927638745674,0.493700663740799,fall_candidate,fall_candidate
0.215304313671217,0.0307209512440568,0.067403280595334,0.0124061068349267,1.23656473424406,0.4737487876512,fall_candidate,fall_candidate
0.215705232944705,0.0303192366894196,0.0676421922089354,0.0122820868830635,1.22397307555763,0.484454944986025,fall_candidate,fall_candidate
0.215081038662518,0.0301601778116454,0.066983086946377,0.0120994304274866,1.3223230075676,0.482241381911263,fall_candidate,fall_candidate
0.995582821499052,3.74269282556106,4.20439686733792,0.0961683056971454,7.74680400062224,18.9764912617,fall_candidate,fall_candidate
0.995623598575069,3.72712916533179,4.20497943976964,0.100436606908501,7.84223103130534,18.9357149197255,fall_candidate,fall_candidate
1.00684368124095,3.743445723671,4.21275678095611,0.102714887588173,7.90665764077702,18.9640714165347,fall_candidate,fall_candidate
1.016234839907,3.75948588990684,4.2190349677156,0.104800785187626,7.90665764077702,18.9958120738173,fall_candidate,fall_candidate
0.242205119994476,0.0502829599266913,0.0868233926777822,0.0202235375166158,1.88392494089461,0.770540451574333,fall_candidate,fall_candidate
0.244642565305851,0.0489244315090658,0.0893463423782346,0.020409677764693,1.66440579610155,0.602969369011685,fall_candidate,fall_candidate
0.241233221768108,0.0500927181183643,0.0874836326459576,0.0204969874425828,1.66440579610155,0.614398828457074,fall_candidate,fall_candidate
0.242701283926031,0.0520791177913163,0.0889831277763653,0.0209223900129359,1.67011103076869,0.63343699734659,fall_candidate,fall_candidate
0.245618968127907,0.0514154620897755,0.0905662721649556,0.0208777440159668,1.71979916489533,0.641655218009334,fall_candidate,fall_candidate
0.248477286087203,0.0523954405141178,0.0921418557310933,0.0205310533938842,1.7209030609071,0.63575045317195,fall_candidate,fall_candidate
