type,seq,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,len,first_word,data
CSI_DATA,519086,1a:00:00:00:00:00,-56,11,-95,4,43,6,519086,47,0,128,0,"[0,0,0,0,0,0,0,0,12,-29,13,-27,16,-29,18,-29,20,-28,21,-29,24,-27,25,-25,26,-27,27,-23,27,-26,26,-23,26,-25,27,-24,26,-25,25,-26,24,-25,24,-28,23,-25,22,-26,22,-26,22,-27,23,-27,22,-29,22,-32,22,-32,22,-33,25,-33,0,0,23,-34,22,-34,22,-32,23,-34,18,-29,20,-33,20,-30,18,-28,18,-30,17,-33,15,-33,12,-31,12,-33,11,-29,12,-32,11,-31,10,-31,11,-32,11,-33,12,-30,13,-31,14,-29,14,-28,14,-27,17,-26,18,-24,17,-20,18,-19,0,0,0,0,0,0]"
CSI_DATA,521086,1a:00:00:00:00:00,-56,11,-95,4,43,6,521086,47,0,128,0,"[0,0,0,0,0,0,0,0,-31,-8,-30,-10,-30,-12,-30,-16,-30,-17,-32,-20,-28,-22,-25,-24,-26,-27,-21,-27,-22,-27,-20,-27,-22,-28,-21,-29,-20,-28,-22,-27,-19,-29,-23,-30,-21,-26,-19,-28,-21,-28,-21,-29,-21,-29,-22,-29,-22,-31,-23,-30,-24,-33,-19,-32,0,0,-22,-34,-20,-33,-21,-34,-18,-35,-18,-31,-17,-34,-16,-32,-14,-32,-14,-31,-16,-31,-17,-30,-18,-29,-17,-31,-16,-28,-18,-29,-15,-27,-18,-29,-14,-30,-14,-31,-10,-30,-10,-32,-9,-32,-8,-30,-7,-30,-3,-29,-1,-29,2,-26,2,-25,0,0,0,0,0,0]"
CSI_DATA,523086,1a:00:00:00:00:00,-56,11,-95,4,43,6,523086,47,0,128,0,"[0,0,0,0,0,0,0,0,-31,4,-30,2,-32,3,-34,1,-36,-2,-36,-3,-35,-5,-35,-4,-37,-7,-33,-7,-35,-6,-34,-6,-35,-5,-35,-5,-36,-5,-35,-2,-34,-3,-38,-1,-34,-2,-32,-1,-35,0,-36,2,-34,4,-37,3,-37,6,-38,7,-38,9,-36,7,0,0,-39,10,-40,7,-38,8,-39,9,-33,8,-37,11,-34,10,-33,10,-32,11,-31,17,-31,17,-28,15,-30,16,-27,16,-27,17,-26,17,-27,20,-27,20,-27,20,-27,17,-27,18,-27,15,-27,15,-28,15,-25,14,-26,12,-26,7,-24,6,0,0,0,0,0,0]"
CSI_DATA,525086,1a:00:00:00:00:00,-56,11,-95,4,43,6,525086,47,0,128,0,"[0,0,0,0,0,0,0,0,9,30,7,29,5,32,2,35,-1,35,0,36,-4,35,-7,34,-6,36,-10,33,-9,35,-10,32,-10,34,-10,34,-8,33,-8,35,-8,33,-10,36,-9,33,-10,33,-8,33,-8,34,-6,35,-7,36,-8,37,-8,37,-9,39,-9,37,0,0,-9,39,-11,39,-10,36,-11,38,-10,33,-10,35,-10,33,-9,31,-9,33,-5,36,-6,35,-5,31,-5,33,-4,30,-6,32,-5,31,-4,32,-6,32,-7,34,-7,31,-7,32,-10,29,-10,30,-12,28,-13,28,-16,26,-16,20,-16,19,0,0,0,0,0,0]"
CSI_DATA,527086,1a:00:00:00:00:00,-56,11,-95,4,43,6,527086,47,0,128,0,"[0,0,0,0,0,0,0,0,17,27,15,26,14,29,14,29,14,32,14,33,12,34,10,32,12,35,8,33,10,33,9,34,12,33,13,34,15,32,16,31,15,30,20,32,18,28,17,28,20,29,21,29,22,27,24,26,25,28,29,26,30,26,27,28,0,0,30,26,30,23,31,24,33,23,30,20,31,21,29,20,30,17,28,15,34,13,32,9,30,8,33,9,30,8,32,6,30,5,32,4,31,4,32,4,31,5,31,5,31,5,31,5,30,4,28,7,27,8,23,8,25,8,0,0,0,0,0,0]"
CSI_DATA,531086,1a:00:00:00:00:00,-56,11,-95,4,43,6,531086,47,0,128,0,"[0,0,0,0,0,0,0,0,-22,-21,-20,-21,-19,-24,-17,-28,-17,-29,-15,-32,-11,-34,-10,-32,-8,-36,-4,-32,-6,-34,-4,-32,-4,-36,-3,-35,-4,-33,-4,-34,-2,-32,-4,-37,-2,-34,0,-32,-2,-33,-1,-34,-2,-33,0,-35,-4,-36,-3,-37,-3,-38,0,-38,0,0,1,-38,2,-38,2,-37,4,-38,2,-33,4,-36,4,-34,5,-32,4,-32,3,-34,2,-33,2,-31,2,-32,1,-28,4,-32,3,-31,4,-31,4,-32,6,-31,8,-29,8,-32,10,-27,11,-27,12,-26,14,-24,14,-22,16,-17,17,-18,0,0,0,0,0,0]"
CSI_DATA,537086,1a:00:00:00:00:00,-57,11,-95,4,43,6,537086,47,0,128,0,"[0,0,0,0,0,0,0,0,0,30,-1,30,-1,30,-2,31,-4,33,-4,34,-7,33,-7,31,-8,35,-9,31,-9,32,-8,33,-8,35,-6,33,-4,32,-3,34,-2,31,-1,36,-2,31,-1,32,2,32,3,34,5,35,5,33,7,36,9,34,10,37,10,34,0,0,11,36,12,36,12,35,12,36,11,30,15,34,15,30,15,28,15,28,20,28,19,27,19,24,21,24,20,21,21,23,21,21,23,21,22,21,23,22,21,20,22,21,20,19,20,20,20,19,19,21,15,20,13,20,12,19,0,0,0,0,0,0]"
CSI_DATA,543086,1a:00:00:00:00:00,-57,11,-95,4,43,6,543086,47,0,128,0,"[0,0,0,0,0,0,0,0,-19,-21,-17,-23,-19,-24,-17,-26,-16,-29,-18,-30,-14,-31,-13,-31,-13,-33,-10,-31,-10,-31,-11,-31,-11,-32,-12,-31,-14,-29,-15,-30,-14,-29,-16,-30,-14,-28,-13,-28,-16,-28,-18,-29,-18,-27,-18,-27,-21,-28,-21,-28,-23,-28,-19,-28,0,0,-23,-29,-23,-29,-22,-27,-23,-28,-21,-24,-23,-26,-22,-24,-22,-23,-21,-22,-24,-22,-25,-19,-24,-17,-26,-17,-24,-16,-24,-16,-24,-15,-26,-15,-25,-15,-26,-15,-23,-16,-24,-17,-22,-16,-24,-16,-21,-16,-20,-18,-18,-18,-14,-17,-14,-17,0,0,0,0,0,0]"
CSI_DATA,547086,1a:00:00:00:00:00,-57,11,-95,4,43,6,547086,47,0,128,0,"[0,0,0,0,0,0,0,0,-15,26,-14,25,-16,26,-17,26,-19,26,-21,27,-23,24,-23,24,-23,26,-24,22,-23,24,-22,22,-23,25,-23,26,-20,25,-19,26,-18,24,-19,29,-16,26,-17,26,-15,28,-14,30,-12,30,-13,30,-12,33,-11,33,-10,34,-10,34,0,0,-8,35,-9,35,-9,34,-9,35,-8,31,-5,34,-5,31,-3,29,-2,30,1,31,2,32,4,29,4,29,5,27,6,30,6,28,7,28,7,29,8,29,7,27,8,29,6,28,5,27,6,26,5,25,3,25,1,24,0,23,0,0,0,0,0,0]"
CSI_DATA,553794,1a:00:00:00:00:00,-57,11,-95,4,43,6,553794,47,0,128,0,"[0,0,0,0,0,0,0,0,-30,1,-28,-1,-31,-1,-33,-3,-32,-5,-34,-6,-33,-8,-30,-11,-32,-12,-27,-14,-31,-12,-28,-16,-30,-14,-31,-15,-29,-14,-31,-12,-30,-13,-33,-10,-30,-9,-28,-10,-30,-10,-30,-10,-31,-10,-34,-9,-34,-10,-34,-8,-36,-11,-32,-11,0,0,-37,-10,-36,-9,-34,-8,-34,-8,-32,-8,-33,-8,-31,-7,-29,-8,-30,-5,-32,-4,-31,-1,-29,-3,-31,-2,-29,-2,-28,1,-28,2,-30,1,-27,-1,-28,-1,-27,-3,-30,-3,-28,-4,-27,-6,-27,-4,-25,-6,-26,-9,-20,-9,-21,-9,0,0,0,0,0,0]"
