type,seq,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,len,first_word,data
CSI_DATA,558819,1a:00:00:00:00:00,-60,11,-95,4,47,6,558819,47,0,128,0,"[0,0,0,0,0,0,0,0,-3,24,-4,23,-6,24,-7,26,-8,26,-9,27,-10,27,-12,23,-12,26,-14,23,-12,25,-12,22,-12,25,-12,25,-11,26,-8,26,-8,24,-7,27,-6,25,-7,26,-5,27,-5,27,-5,27,-3,28,-4,29,-1,30,-1,31,-3,31,0,0,-1,31,2,29,1,29,3,29,2,27,3,29,2,26,3,25,5,27,8,27,8,25,8,23,10,24,10,22,10,23,11,21,13,22,11,22,11,22,10,21,11,23,9,21,9,22,9,22,6,22,6,21,4,19,3,18,0,0,0,0,0,0]"
CSI_DATA,560819,1a:00:00:00:00:00,-60,11,-95,4,47,6,560819,47,0,128,0,"[0,0,0,0,0,0,0,0,-23,12,-21,9,-23,10,-23,8,-27,6,-27,7,-29,5,-26,1,-28,3,-26,-1,-27,0,-27,-2,-29,-1,-28,-1,-25,0,-27,1,-24,0,-30,2,-25,2,-26,1,-26,2,-27,2,-27,3,-27,3,-29,4,-29,4,-30,3,-27,4,0,0,-30,4,-30,3,-28,3,-29,4,-26,2,-28,3,-26,3,-24,3,-26,5,-27,8,-26,6,-24,6,-23,7,-22,7,-25,8,-23,8,-25,8,-23,6,-25,7,-24,6,-24,5,-23,3,-23,3,-24,1,-21,1,-21,-2,-19,-4,-18,-2,0,0,0,0,0,0]"
CSI_DATA,562819,1a:00:00:00:00:00,-60,11,-95,4,46,6,562819,47,0,128,0,"[0,0,0,0,0,0,0,0,-21,-6,-19,-7,-21,-9,-19,-11,-21,-13,-21,-15,-19,-17,-17,-17,-18,-19,-13,-20,-13,-20,-13,-20,-13,-20,-12,-20,-12,-21,-13,-21,-12,-18,-13,-21,-12,-19,-11,-21,-12,-21,-11,-22,-11,-22,-12,-23,-11,-22,-12,-23,-13,-23,-10,-24,0,0,-9,-24,-10,-26,-9,-26,-8,-25,-7,-23,-9,-25,-7,-23,-5,-22,-7,-22,-9,-22,-8,-22,-8,-21,-7,-22,-7,-19,-7,-20,-8,-20,-6,-22,-6,-21,-4,-21,-3,-21,-2,-21,-1,-21,0,-21,1,-22,4,-19,4,-18,5,-15,7,-16,0,0,0,0,0,0]"
CSI_DATA,568820,1a:00:00:00:00:00,-60,11,-95,4,46,6,568820,47,0,128,0,"[0,0,0,0,0,0,0,0,-10,19,-9,18,-10,19,-12,21,-14,20,-16,22,-15,23,-13,21,-19,18,-19,16,-15,19,-15,18,-16,27,-15,21,-12,21,-6,22,-10,20,-11,23,-7,20,-9,20,-7,21,-7,23,-8,23,-5,24,-5,27,-2,27,0,28,-2,27,0,0,-1,28,0,29,0,28,1,26,1,23,3,25,1,25,3,21,4,24,8,23,8,21,9,20,9,21,10,17,10,20,10,19,14,18,12,18,11,20,10,19,11,20,10,18,11,19,12,16,9,18,9,17,7,16,7,16,0,0,0,0,0,0]"
CSI_DATA,574820,1a:00:00:00:00:00,-60,11,-95,4,47,6,574820,47,0,128,0,"[0,0,0,0,0,0,0,0,21,-13,19,-11,22,-12,24,-12,25,-11,25,-11,27,-9,27,-9,28,-9,26,-6,27,-8,25,-8,26,-9,26,-10,25,-11,24,-12,24,-11,25,-15,22,-13,23,-13,21,-14,23,-15,21,-16,22,-17,22,-19,20,-19,21,-20,22,-19,0,0,20,-22,21,-22,18,-23,19,-23,16,-22,17,-23,16,-21,14,-21,14,-22,13,-24,10,-25,9,-24,7,-25,4,-23,7,-24,6,-24,4,-25,5,-23,5,-25,7,-23,6,-24,6,-23,6,-22,5,-22,7,-21,8,-19,8,-17,9,-17,0,0,0,0,0,0]"
CSI_DATA,578820,1a:00:00:00:00:00,-55,11,-95,4,42,6,578820,47,0,128,0,"[0,0,0,0,0,0,0,0,35,27,-56,25,32,48,5,9,5,30,4,40,-7,10,-8,16,-5,19,-8,24,-6,16,-4,21,-1,20,-2,19,-1,19,-1,20,-2,18,3,20,0,18,3,23,3,20,3,19,4,18,5,19,7,21,9,17,8,19,9,19,0,0,10,19,13,20,13,15,12,17,13,16,14,17,14,13,11,14,13,11,19,12,17,11,16,7,16,8,16,6,18,7,17,8,17,6,17,6,17,5,17,5,16,4,16,5,16,5,16,6,16,6,14,7,10,7,13,6,0,0,0,0,0,0]"
CSI_DATA,584820,1a:00:00:00:00:00,-60,11,-95,4,47,6,584820,47,0,128,0,"[0,0,0,0,0,0,0,0,23,-8,21,-8,24,-8,24,-8,26,-7,27,-8,27,-7,27,-5,28,-6,27,-3,27,-5,27,-5,27,-6,27,-7,26,-8,25,-10,24,-10,26,-13,24,-11,22,-13,22,-14,22,-16,20,-17,21,-17,22,-20,21,-21,20,-22,21,-21,0,0,19,-25,18,-24,16,-24,16,-25,13,-22,13,-25,12,-23,10,-22,11,-24,9,-27,7,-26,5,-25,4,-26,2,-23,3,-25,1,-24,0,-24,0,-24,-1,-25,1,-25,-1,-25,0,-23,0,-23,0,-22,1,-22,2,-22,3,-19,2,-19,0,0,0,0,0,0]"
CSI_DATA,590820,1a:00:00:00:00:00,-60,11,-95,4,47,6,590820,47,0,128,0,"[0,0,0,0,0,0,0,0,-24,-1,-23,-3,-26,-3,-26,-4,-25,-6,-28,-6,-26,-8,-25,-7,-28,-9,-24,-10,-26,-8,-25,-8,-26,-6,-26,-6,-25,-5,-27,-4,-25,-4,-28,-1,-26,-1,-25,-1,-26,0,-27,1,-27,3,-27,2,-29,7,-28,7,-29,7,-28,9,0,0,-31,10,-28,9,-26,11,-27,11,-24,10,-26,12,-24,11,-21,10,-21,14,-19,17,-19,18,-18,16,-17,19,-16,17,-16,20,-15,19,-15,21,-14,20,-15,20,-16,20,-16,19,-16,18,-14,18,-15,18,-13,17,-15,16,-14,12,-14,12,0,0,0,0,0,0]"
CSI_DATA,594820,1a:00:00:00:00:00,-60,11,-95,4,47,6,594820,47,0,128,0,"[0,0,0,0,0,0,0,0,-3,-22,-1,-21,-1,-26,3,-27,4,-26,5,-26,10,-26,10,-23,13,-26,15,-21,13,-26,12,-21,13,-24,13,-26,13,-24,15,-24,14,-21,13,-26,14,-23,12,-23,13,-22,13,-25,12,-23,14,-23,15,-24,15,-27,16,-27,18,-26,0,0,15,-24,15,-24,14,-25,17,-24,14,-22,17,-24,17,-20,14,-22,14,-20,14,-24,13,-24,11,-21,11,-21,10,-20,12,-23,13,-21,13,-22,14,-21,15,-22,15,-20,15,-19,16,-18,16,-16,16,-15,19,-13,18,-13,17,-8,17,-8,0,0,0,0,0,0]"
CSI_DATA,600820,1a:00:00:00:00:00,-60,11,-95,4,47,6,600820,47,0,128,0,"[0,0,0,0,0,0,0,0,-7,24,-9,21,-11,22,-12,22,-16,22,-16,22,-20,20,-19,18,-21,19,-21,16,-22,16,-23,14,-23,14,-23,15,-22,13,-22,15,-21,13,-24,16,-21,13,-23,13,-22,12,-22,15,-23,14,-24,13,-25,16,-25,14,-26,16,-25,14,0,0,-26,15,-28,13,-26,11,-27,13,-24,11,-25,11,-24,10,-22,9,-22,9,-23,13,-24,12,-21,11,-22,10,-21,11,-23,10,-21,10,-22,10,-22,9,-24,10,-23,7,-25,7,-22,4,-23,5,-22,2,-22,1,-21,-1,-19,-4,-18,-4,0,0,0,0,0,0]"
